"q_c_seed","aa","l1","l2","l3","tau","cdist","mse"
"5","1.2","0.2","1.5","2","0.5","1.509994","7.753546"
"1","1.2","0.3","1.5","2","0.5","1.833333","22.66913"
"2","1.2","0.3","1.5","2","0.5","1.833333","22.66913"
"3","1.2","0.3","1.5","2","0.5","1.833333","22.66913"
"4","1.2","0.3","1.5","2","0.5","1.833333","22.66913"
"5","1.2","0.3","1.5","2","0.5","1.833333","22.66913"
"1","1.2","0.4","1.5","2","0.5","1.833333","22.66913"
"2","1.2","0.4","1.5","2","0.5","1.833333","22.66913"
"3","1.2","0.4","1.5","2","0.5","1.833333","22.66913"
"4","1.2","0.4","1.5","2","0.5","1.833333","22.66913"
"5","1.2","0.4","1.5","2","0.5","1.833333","22.66913"
"1","1.2","0.5","1.5","2","0.5","1.833333","22.66913"
"2","1.2","0.5","1.5","2","0.5","1.833333","22.66913"
"3","1.2","0.5","1.5","2","0.5","1.833333","22.66913"
"4","1.2","0.5","1.5","2","0.5","1.833333","22.66913"
"5","1.2","0.5","1.5","2","0.5","1.833333","22.66913"
"1","1.2","0.1","2","2","0.5","1.580418","13.99369"
"2","1.2","0.1","2","2","0.5","1.956048","18.37626"
"3","1.2","0.1","2","2","0.5","1.956609","18.46451"
"4","1.2","0.1","2","2","0.5","1.639365","13.97802"
"5","1.2","0.1","2","2","0.5","1.776018","16.07924"
"1","1.2","0.2","2","2","0.5","1.712988","16.13346"
"2","1.2","0.2","2","2","0.5","1.630618","14.67145"
"3","1.2","0.2","2","2","0.5","1.511655","14.09173"
"4","1.2","0.2","2","2","0.5","1.642894","14.4177"
"5","1.2","0.2","2","2","0.5","1.825153","17.63013"
"1","1.2","0.3","2","2","0.5","1.833333","22.66913"
"2","1.2","0.3","2","2","0.5","1.833333","22.66913"
"3","1.2","0.3","2","2","0.5","1.833333","22.66913"
"4","1.2","0.3","2","2","0.5","1.833333","22.66913"
"5","1.2","0.3","2","2","0.5","1.833333","22.66913"
"1","1.2","0.4","2","2","0.5","1.833333","22.66913"
"2","1.2","0.4","2","2","0.5","1.833333","22.66913"
"3","1.2","0.4","2","2","0.5","1.833333","22.66913"
"4","1.2","0.4","2","2","0.5","1.833333","22.66913"
"5","1.2","0.4","2","2","0.5","1.833333","22.66913"
"1","1.2","0.5","2","2","0.5","1.833333","22.66913"
"2","1.2","0.5","2","2","0.5","1.833333","22.66913"
"3","1.2","0.5","2","2","0.5","1.833333","22.66913"
"4","1.2","0.5","2","2","0.5","1.833333","22.66913"
"5","1.2","0.5","2","2","0.5","1.833333","22.66913"
"1","1.8","0.1","0","0","0.5","0.4985016","1.504031"
"2","1.8","0.1","0","0","0.5","0.5657738","1.627881"
"3","1.8","0.1","0","0","0.5","0.6213108","1.630553"
"4","1.8","0.1","0","0","0.5","0.4322881","1.481493"
"5","1.8","0.1","0","0","0.5","0.620767","1.630321"
"1","1.8","0.2","0","0","0.5","0.6601419","1.660735"
"2","1.8","0.2","0","0","0.5","0.5821745","1.534632"
"3","1.8","0.2","0","0","0.5","0.6601419","1.660735"
"4","1.8","0.2","0","0","0.5","0.6321063","1.656225"
"5","1.8","0.2","0","0","0.5","0.6601419","1.660735"
"1","1.8","0.3","0","0","0.5","1.833333","22.66913"
"2","1.8","0.3","0","0","0.5","1.833333","22.66913"
"3","1.8","0.3","0","0","0.5","1.833333","22.66913"
"4","1.8","0.3","0","0","0.5","1.833333","22.66913"
"5","1.8","0.3","0","0","0.5","1.833333","22.66913"
"1","1.8","0.4","0","0","0.5","1.833333","22.66913"
"2","1.8","0.4","0","0","0.5","1.833333","22.66913"
"3","1.8","0.4","0","0","0.5","1.833333","22.66913"
"4","1.8","0.4","0","0","0.5","1.833333","22.66913"
"5","1.8","0.4","0","0","0.5","1.833333","22.66913"
"1","1.8","0.5","0","0","0.5","1.833333","22.66913"
"2","1.8","0.5","0","0","0.5","1.833333","22.66913"
"3","1.8","0.5","0","0","0.5","1.833333","22.66913"
"4","1.8","0.5","0","0","0.5","1.833333","22.66913"
"5","1.8","0.5","0","0","0.5","1.833333","22.66913"
"1","1.8","0.1","0.5","0","0.5","0.3533499","0.953566"
"2","1.8","0.1","0.5","0","0.5","0.6695011","1.628888"
"3","1.8","0.1","0.5","0","0.5","0.6696175","1.630298"
"4","1.8","0.1","0.5","0","0.5","0.2705991","0.9645744"
"5","1.8","0.1","0.5","0","0.5","0.6725609","1.630246"
"1","1.8","0.2","0.5","0","0.5","0.6601419","1.660735"
"2","1.8","0.2","0.5","0","0.5","0.6601419","1.660735"
"3","1.8","0.2","0.5","0","0.5","0.6601419","1.660735"
"4","1.8","0.2","0.5","0","0.5","0.7235972","1.65657"
"5","1.8","0.2","0.5","0","0.5","0.6601419","1.660735"
"1","1.8","0.3","0.5","0","0.5","1.833333","22.66913"
"2","1.8","0.3","0.5","0","0.5","1.833333","22.66913"
"3","1.8","0.3","0.5","0","0.5","1.833333","22.66913"
"4","1.8","0.3","0.5","0","0.5","1.833333","22.66913"
"5","1.8","0.3","0.5","0","0.5","1.833333","22.66913"
"1","1.8","0.4","0.5","0","0.5","1.833333","22.66913"
"2","1.8","0.4","0.5","0","0.5","1.833333","22.66913"
"3","1.8","0.4","0.5","0","0.5","1.833333","22.66913"
"4","1.8","0.4","0.5","0","0.5","1.833333","22.66913"
"5","1.8","0.4","0.5","0","0.5","1.833333","22.66913"
"1","1.8","0.5","0.5","0","0.5","1.833333","22.66913"
"2","1.8","0.5","0.5","0","0.5","1.833333","22.66913"
"3","1.8","0.5","0.5","0","0.5","1.833333","22.66913"
"4","1.8","0.5","0.5","0","0.5","1.833333","22.66913"
"5","1.8","0.5","0.5","0","0.5","1.833333","22.66913"
"1","1.8","0.1","1","0","0.5","1.493168","1.757265"
"2","1.8","0.1","1","0","0.5","1.493168","1.742003"
"3","1.8","0.1","1","0","0.5","1.493168","1.729947"
"4","1.8","0.1","1","0","0.5","1.493168","1.742003"
"5","1.8","0.1","1","0","0.5","1.493168","1.729947"
"1","1.8","0.2","1","0","0.5","1.493728","1.795697"
"2","1.8","0.2","1","0","0.5","1.493728","1.75607"
"3","1.8","0.2","1","0","0.5","1.493728","1.750721"
"4","1.8","0.2","1","0","0.5","1.493728","1.750721"
"5","1.8","0.2","1","0","0.5","1.493728","1.750721"
"1","1.8","0.3","1","0","0.5","1.833333","22.66913"
"2","1.8","0.3","1","0","0.5","1.833333","22.66913"
"3","1.8","0.3","1","0","0.5","1.833333","22.66913"
"4","1.8","0.3","1","0","0.5","1.833333","22.66913"
"5","1.8","0.3","1","0","0.5","1.833333","22.66913"
"1","1.8","0.4","1","0","0.5","1.833333","22.66913"
"2","1.8","0.4","1","0","0.5","1.833333","22.66913"
"3","1.8","0.4","1","0","0.5","1.833333","22.66913"
"4","1.8","0.4","1","0","0.5","1.833333","22.66913"
"5","1.8","0.4","1","0","0.5","1.833333","22.66913"
"1","1.8","0.5","1","0","0.5","1.833333","22.66913"
"2","1.8","0.5","1","0","0.5","1.833333","22.66913"
"3","1.8","0.5","1","0","0.5","1.833333","22.66913"
"4","1.8","0.5","1","0","0.5","1.833333","22.66913"
"5","1.8","0.5","1","0","0.5","1.833333","22.66913"
"1","1.8","0.1","1.5","0","0.5","1.490486","1.700045"
"2","1.8","0.1","1.5","0","0.5","1.493155","1.699593"
"3","1.8","0.1","1.5","0","0.5","1.838858","17.92537"
"4","1.8","0.1","1.5","0","0.5","1.493128","1.698867"
"5","1.8","0.1","1.5","0","0.5","1.511554","11.57814"
"1","1.8","0.2","1.5","0","0.5","1.493728","1.761676"
"2","1.8","0.2","1.5","0","0.5","1.493728","1.787346"
"3","1.8","0.2","1.5","0","0.5","1.496754","1.760659"
"4","1.8","0.2","1.5","0","0.5","1.493728","1.732255"
"5","1.8","0.2","1.5","0","0.5","1.493728","1.728885"
"1","1.8","0.3","1.5","0","0.5","1.833333","22.66913"
"2","1.8","0.3","1.5","0","0.5","1.833333","22.66913"
"3","1.8","0.3","1.5","0","0.5","1.833333","22.66913"
"4","1.8","0.3","1.5","0","0.5","1.833333","22.66913"
"5","1.8","0.3","1.5","0","0.5","1.833333","22.66913"
"1","1.8","0.4","1.5","0","0.5","1.833333","22.66913"
"2","1.8","0.4","1.5","0","0.5","1.833333","22.66913"
"3","1.8","0.4","1.5","0","0.5","1.833333","22.66913"
"4","1.8","0.4","1.5","0","0.5","1.833333","22.66913"
"5","1.8","0.4","1.5","0","0.5","1.833333","22.66913"
"1","1.8","0.5","1.5","0","0.5","1.833333","22.66913"
"2","1.8","0.5","1.5","0","0.5","1.833333","22.66913"
"3","1.8","0.5","1.5","0","0.5","1.833333","22.66913"
"4","1.8","0.5","1.5","0","0.5","1.833333","22.66913"
"5","1.8","0.5","1.5","0","0.5","1.833333","22.66913"
"1","1.8","0.1","2","0","0.5","1.573116","13.37039"
"2","1.8","0.1","2","0","0.5","1.670697","14.94132"
"3","1.8","0.1","2","0","0.5","1.942829","19.59189"
"4","1.8","0.1","2","0","0.5","1.66894","15.07436"
"5","1.8","0.1","2","0","0.5","1.939619","19.57176"
"1","1.8","0.2","2","0","0.5","1.812531","18.83793"
"2","1.8","0.2","2","0","0.5","1.477987","14.1878"
"3","1.8","0.2","2","0","0.5","1.841703","18.99939"
"4","1.8","0.2","2","0","0.5","1.447838","12.87014"
"5","1.8","0.2","2","0","0.5","1.878375","19.95071"
"1","1.8","0.3","2","0","0.5","1.833333","22.66913"
"2","1.8","0.3","2","0","0.5","1.833333","22.66913"
"3","1.8","0.3","2","0","0.5","1.833333","22.66913"
"4","1.8","0.3","2","0","0.5","1.833333","22.66913"
"5","1.8","0.3","2","0","0.5","1.833333","22.66913"
"1","1.8","0.4","2","0","0.5","1.833333","22.66913"
"2","1.8","0.4","2","0","0.5","1.833333","22.66913"
"3","1.8","0.4","2","0","0.5","1.833333","22.66913"
"4","1.8","0.4","2","0","0.5","1.833333","22.66913"
"5","1.8","0.4","2","0","0.5","1.833333","22.66913"
"1","1.8","0.5","2","0","0.5","1.833333","22.66913"
"2","1.8","0.5","2","0","0.5","1.833333","22.66913"
"3","1.8","0.5","2","0","0.5","1.833333","22.66913"
"4","1.8","0.5","2","0","0.5","1.833333","22.66913"
"5","1.8","0.5","2","0","0.5","1.833333","22.66913"
"1","1.8","0.1","0","0.5","0.5","1.051331","0.8681833"
"2","1.8","0.1","0","0.5","0.5","0.3992243","0.958395"
"3","1.8","0.1","0","0.5","0.5","1.177885","1.276067"
"4","1.8","0.1","0","0.5","0.5","1.051018","0.8680663"
"5","1.8","0.1","0","0.5","0.5","1.198644","0.977447"
"1","1.8","0.2","0","0.5","0.5","0.6601419","1.660735"
"2","1.8","0.2","0","0.5","0.5","0.7105092","1.562062"
"3","1.8","0.2","0","0.5","0.5","0.6601419","1.660735"
"4","1.8","0.2","0","0.5","0.5","0.7822934","1.456917"
"5","1.8","0.2","0","0.5","0.5","0.6601419","1.660735"
"1","1.8","0.3","0","0.5","0.5","1.833333","22.66913"
"2","1.8","0.3","0","0.5","0.5","1.833333","22.66913"
"3","1.8","0.3","0","0.5","0.5","1.833333","22.66913"
"4","1.8","0.3","0","0.5","0.5","1.833333","22.66913"
"5","1.8","0.3","0","0.5","0.5","1.833333","22.66913"
"1","1.8","0.4","0","0.5","0.5","1.833333","22.66913"
"2","1.8","0.4","0","0.5","0.5","1.833333","22.66913"
"3","1.8","0.4","0","0.5","0.5","1.833333","22.66913"
"4","1.8","0.4","0","0.5","0.5","1.833333","22.66913"
"5","1.8","0.4","0","0.5","0.5","1.833333","22.66913"
"1","1.8","0.5","0","0.5","0.5","1.833333","22.66913"
"2","1.8","0.5","0","0.5","0.5","1.833333","22.66913"
"3","1.8","0.5","0","0.5","0.5","1.833333","22.66913"
"4","1.8","0.5","0","0.5","0.5","1.833333","22.66913"
"5","1.8","0.5","0","0.5","0.5","1.833333","22.66913"
"1","1.8","0.1","0.5","0.5","0.5","1.184309","1.001631"
"2","1.8","0.1","0.5","0.5","0.5","0.7070345","1.535994"
"3","1.8","0.1","0.5","0.5","0.5","0.6685144","1.630324"
"4","1.8","0.1","0.5","0.5","0.5","0.278668","0.9584251"
"5","1.8","0.1","0.5","0.5","0.5","0.6888678","1.594802"
"1","1.8","0.2","0.5","0.5","0.5","0.6601419","1.660735"
"2","1.8","0.2","0.5","0.5","0.5","0.6969971","1.564058"
"3","1.8","0.2","0.5","0.5","0.5","0.6601419","1.660735"
"4","1.8","0.2","0.5","0.5","0.5","0.8240776","1.582731"
"5","1.8","0.2","0.5","0.5","0.5","0.6601419","1.660735"
"1","1.8","0.3","0.5","0.5","0.5","1.833333","22.66913"
"2","1.8","0.3","0.5","0.5","0.5","1.833333","22.66913"
"3","1.8","0.3","0.5","0.5","0.5","1.833333","22.66913"
"4","1.8","0.3","0.5","0.5","0.5","1.833333","22.66913"
"5","1.8","0.3","0.5","0.5","0.5","1.833333","22.66913"
"1","1.8","0.4","0.5","0.5","0.5","1.833333","22.66913"
"2","1.8","0.4","0.5","0.5","0.5","1.833333","22.66913"
"3","1.8","0.4","0.5","0.5","0.5","1.833333","22.66913"
"4","1.8","0.4","0.5","0.5","0.5","1.833333","22.66913"
"5","1.8","0.4","0.5","0.5","0.5","1.833333","22.66913"
"1","1.8","0.5","0.5","0.5","0.5","1.833333","22.66913"
"2","1.8","0.5","0.5","0.5","0.5","1.833333","22.66913"
"3","1.8","0.5","0.5","0.5","0.5","1.833333","22.66913"
"4","1.8","0.5","0.5","0.5","0.5","1.833333","22.66913"
"5","1.8","0.5","0.5","0.5","0.5","1.833333","22.66913"
"1","1.8","0.1","1","0.5","0.5","1.493168","1.757265"
"2","1.8","0.1","1","0.5","0.5","1.493168","1.742003"
"3","1.8","0.1","1","0.5","0.5","1.493168","1.735724"
"4","1.8","0.1","1","0.5","0.5","1.493168","1.742003"
"5","1.8","0.1","1","0.5","0.5","1.493168","1.742003"
"1","1.8","0.2","1","0.5","0.5","1.493728","1.795697"
"2","1.8","0.2","1","0.5","0.5","1.493728","1.787346"
"3","1.8","0.2","1","0.5","0.5","1.493728","1.761676"
"4","1.8","0.2","1","0.5","0.5","1.493728","1.787346"
"5","1.8","0.2","1","0.5","0.5","1.493728","1.761676"
"1","1.8","0.3","1","0.5","0.5","1.833333","22.66913"
"2","1.8","0.3","1","0.5","0.5","1.833333","22.66913"
"3","1.8","0.3","1","0.5","0.5","1.833333","22.66913"
"4","1.8","0.3","1","0.5","0.5","1.833333","22.66913"
"5","1.8","0.3","1","0.5","0.5","1.833333","22.66913"
"1","1.8","0.4","1","0.5","0.5","1.833333","22.66913"
"2","1.8","0.4","1","0.5","0.5","1.833333","22.66913"
"3","1.8","0.4","1","0.5","0.5","1.833333","22.66913"
"4","1.8","0.4","1","0.5","0.5","1.833333","22.66913"
"5","1.8","0.4","1","0.5","0.5","1.833333","22.66913"
"1","1.8","0.5","1","0.5","0.5","1.833333","22.66913"
"2","1.8","0.5","1","0.5","0.5","1.833333","22.66913"
"3","1.8","0.5","1","0.5","0.5","1.833333","22.66913"
"4","1.8","0.5","1","0.5","0.5","1.833333","22.66913"
"5","1.8","0.5","1","0.5","0.5","1.833333","22.66913"
"1","1.8","0.1","1.5","0.5","0.5","1.493065","1.698929"
"2","1.8","0.1","1.5","0.5","0.5","1.493138","1.699604"
"3","1.8","0.1","1.5","0.5","0.5","1.747422","16.52113"
"4","1.8","0.1","1.5","0.5","0.5","1.490486","1.699219"
"5","1.8","0.1","1.5","0.5","0.5","1.657155","14.7386"
"1","1.8","0.2","1.5","0.5","0.5","1.493728","1.737011"
"2","1.8","0.2","1.5","0.5","0.5","1.493728","1.787346"
"3","1.8","0.2","1.5","0.5","0.5","1.493727","1.787346"
"4","1.8","0.2","1.5","0.5","0.5","1.493728","1.750721"
"5","1.8","0.2","1.5","0.5","0.5","1.493728","1.728885"
"1","1.8","0.3","1.5","0.5","0.5","1.833333","22.66913"
"2","1.8","0.3","1.5","0.5","0.5","1.833333","22.66913"
"3","1.8","0.3","1.5","0.5","0.5","1.833333","22.66913"
"4","1.8","0.3","1.5","0.5","0.5","1.833333","22.66913"
"5","1.8","0.3","1.5","0.5","0.5","1.833333","22.66913"
"1","1.8","0.4","1.5","0.5","0.5","1.833333","22.66913"
"2","1.8","0.4","1.5","0.5","0.5","1.833333","22.66913"
"3","1.8","0.4","1.5","0.5","0.5","1.833333","22.66913"
"4","1.8","0.4","1.5","0.5","0.5","1.833333","22.66913"
"5","1.8","0.4","1.5","0.5","0.5","1.833333","22.66913"
"1","1.8","0.5","1.5","0.5","0.5","1.833333","22.66913"
"2","1.8","0.5","1.5","0.5","0.5","1.833333","22.66913"
"3","1.8","0.5","1.5","0.5","0.5","1.833333","22.66913"
"4","1.8","0.5","1.5","0.5","0.5","1.833333","22.66913"
"5","1.8","0.5","1.5","0.5","0.5","1.833333","22.66913"
"1","1.8","0.1","2","0.5","0.5","1.533385","13.29391"
"2","1.8","0.1","2","0.5","0.5","1.533985","13.30134"
"3","1.8","0.1","2","0.5","0.5","1.961692","19.56616"
"4","1.8","0.1","2","0.5","0.5","1.547002","13.8881"
"5","1.8","0.1","2","0.5","0.5","1.961936","19.56371"
"1","1.8","0.2","2","0.5","0.5","1.377585","10.59937"
"2","1.8","0.2","2","0.5","0.5","1.499549","14.31023"
"3","1.8","0.2","2","0.5","0.5","1.547017","14.66223"
"4","1.8","0.2","2","0.5","0.5","1.458688","10.99078"
"5","1.8","0.2","2","0.5","0.5","1.876739","19.97411"
"1","1.8","0.3","2","0.5","0.5","1.833333","22.66913"
"2","1.8","0.3","2","0.5","0.5","1.833333","22.66913"
"3","1.8","0.3","2","0.5","0.5","1.833333","22.66913"
"4","1.8","0.3","2","0.5","0.5","1.833333","22.66913"
"5","1.8","0.3","2","0.5","0.5","1.833333","22.66913"
"1","1.8","0.4","2","0.5","0.5","1.833333","22.66913"
"2","1.8","0.4","2","0.5","0.5","1.833333","22.66913"
"3","1.8","0.4","2","0.5","0.5","1.833333","22.66913"
"4","1.8","0.4","2","0.5","0.5","1.833333","22.66913"
"5","1.8","0.4","2","0.5","0.5","1.833333","22.66913"
"1","1.8","0.5","2","0.5","0.5","1.833333","22.66913"
"2","1.8","0.5","2","0.5","0.5","1.833333","22.66913"
"3","1.8","0.5","2","0.5","0.5","1.833333","22.66913"
"4","1.8","0.5","2","0.5","0.5","1.833333","22.66913"
"5","1.8","0.5","2","0.5","0.5","1.833333","22.66913"
"1","1.8","0.1","0","1","0.5","1.543187","1.999928"
"2","1.8","0.1","0","1","0.5","1.428169","2.292319"
"3","1.8","0.1","0","1","0.5","1.431465","2.71527"
"4","1.8","0.1","0","1","0.5","1.553357","2.980354"
"5","1.8","0.1","0","1","0.5","1.704044","2.471183"
"1","1.8","0.2","0","1","0.5","1.358665","2.861915"
"2","1.8","0.2","0","1","0.5","1.244336","4.458773"
"3","1.8","0.2","0","1","0.5","1.245044","4.457776"
"4","1.8","0.2","0","1","0.5","1.600837","3.409291"
"5","1.8","0.2","0","1","0.5","1.245085","4.459694"
"1","1.8","0.3","0","1","0.5","1.833333","22.66913"
"2","1.8","0.3","0","1","0.5","1.833333","22.66913"
"3","1.8","0.3","0","1","0.5","1.833333","22.66913"
"4","1.8","0.3","0","1","0.5","1.833333","22.66913"
"5","1.8","0.3","0","1","0.5","1.833333","22.66913"
"1","1.8","0.4","0","1","0.5","1.833333","22.66913"
"2","1.8","0.4","0","1","0.5","1.833333","22.66913"
"3","1.8","0.4","0","1","0.5","1.833333","22.66913"
"4","1.8","0.4","0","1","0.5","1.833333","22.66913"
"5","1.8","0.4","0","1","0.5","1.833333","22.66913"
"1","1.8","0.5","0","1","0.5","1.833333","22.66913"
"2","1.8","0.5","0","1","0.5","1.833333","22.66913"
"3","1.8","0.5","0","1","0.5","1.833333","22.66913"
"4","1.8","0.5","0","1","0.5","1.833333","22.66913"
"5","1.8","0.5","0","1","0.5","1.833333","22.66913"
"1","1.8","0.1","0.5","1","0.5","1.479199","4.207124"
"2","1.8","0.1","0.5","1","0.5","1.479311","4.207004"
"3","1.8","0.1","0.5","1","0.5","1.420278","3.707446"
"4","1.8","0.1","0.5","1","0.5","1.479386","4.206912"
"5","1.8","0.1","0.5","1","0.5","1.424958","3.638361"
"1","1.8","0.2","0.5","1","0.5","1.245337","4.455125"
"2","1.8","0.2","0.5","1","0.5","1.244648","4.458635"
"3","1.8","0.2","0.5","1","0.5","1.245117","4.458768"
"4","1.8","0.2","0.5","1","0.5","1.245335","4.458866"
"5","1.8","0.2","0.5","1","0.5","1.244925","4.458645"
"1","1.8","0.3","0.5","1","0.5","1.833333","22.66913"
"2","1.8","0.3","0.5","1","0.5","1.833333","22.66913"
"3","1.8","0.3","0.5","1","0.5","1.833333","22.66913"
"4","1.8","0.3","0.5","1","0.5","1.833333","22.66913"
"5","1.8","0.3","0.5","1","0.5","1.833333","22.66913"
"1","1.8","0.4","0.5","1","0.5","1.833333","22.66913"
"2","1.8","0.4","0.5","1","0.5","1.833333","22.66913"
"3","1.8","0.4","0.5","1","0.5","1.833333","22.66913"
"4","1.8","0.4","0.5","1","0.5","1.833333","22.66913"
"5","1.8","0.4","0.5","1","0.5","1.833333","22.66913"
"1","1.8","0.5","0.5","1","0.5","1.833333","22.66913"
"2","1.8","0.5","0.5","1","0.5","1.833333","22.66913"
"3","1.8","0.5","0.5","1","0.5","1.833333","22.66913"
"4","1.8","0.5","0.5","1","0.5","1.833333","22.66913"
"5","1.8","0.5","0.5","1","0.5","1.833333","22.66913"
"1","1.8","0.1","1","1","0.5","1.635105","7.16399"
"2","1.8","0.1","1","1","0.5","1.611652","6.781311"
"3","1.8","0.1","1","1","0.5","1.618815","6.833962"
"4","1.8","0.1","1","1","0.5","1.61709","6.774597"
"5","1.8","0.1","1","1","0.5","1.614728","6.618534"
"1","1.8","0.2","1","1","0.5","1.524107","7.630126"
"2","1.8","0.2","1","1","0.5","1.503563","7.094712"
"3","1.8","0.2","1","1","0.5","1.508755","7.192999"
"4","1.8","0.2","1","1","0.5","1.499024","6.782356"
"5","1.8","0.2","1","1","0.5","1.50303","7.056127"
"1","1.8","0.3","1","1","0.5","1.833333","22.66913"
"2","1.8","0.3","1","1","0.5","1.833333","22.66913"
"3","1.8","0.3","1","1","0.5","1.833333","22.66913"
"4","1.8","0.3","1","1","0.5","1.833333","22.66913"
"5","1.8","0.3","1","1","0.5","1.833333","22.66913"
"1","1.8","0.4","1","1","0.5","1.833333","22.66913"
"2","1.8","0.4","1","1","0.5","1.833333","22.66913"
"3","1.8","0.4","1","1","0.5","1.833333","22.66913"
"4","1.8","0.4","1","1","0.5","1.833333","22.66913"
"5","1.8","0.4","1","1","0.5","1.833333","22.66913"
"1","1.8","0.5","1","1","0.5","1.833333","22.66913"
"2","1.8","0.5","1","1","0.5","1.833333","22.66913"
"3","1.8","0.5","1","1","0.5","1.833333","22.66913"
"4","1.8","0.5","1","1","0.5","1.833333","22.66913"
"5","1.8","0.5","1","1","0.5","1.833333","22.66913"
"1","1.8","0.1","1.5","1","0.5","1.52273","12.00442"
"2","1.8","0.1","1.5","1","0.5","1.52273","12.00442"
"3","1.8","0.1","1.5","1","0.5","1.752747","16.58491"
"4","1.8","0.1","1.5","1","0.5","1.52273","12.00442"
"5","1.8","0.1","1.5","1","0.5","1.843603","18.05224"
"1","1.8","0.2","1.5","1","0.5","1.479793","12.21429"
"2","1.8","0.2","1.5","1","0.5","1.493727","1.787347"
"3","1.8","0.2","1.5","1","0.5","1.614563","15.21945"
"4","1.8","0.2","1.5","1","0.5","1.652048","17.07802"
"5","1.8","0.2","1.5","1","0.5","1.521214","12.72582"
"1","1.8","0.3","1.5","1","0.5","1.833333","22.66913"
"2","1.8","0.3","1.5","1","0.5","1.833333","22.66913"
"3","1.8","0.3","1.5","1","0.5","1.833333","22.66913"
"4","1.8","0.3","1.5","1","0.5","1.833333","22.66913"
"5","1.8","0.3","1.5","1","0.5","1.833333","22.66913"
"1","1.8","0.4","1.5","1","0.5","1.833333","22.66913"
"2","1.8","0.4","1.5","1","0.5","1.833333","22.66913"
"3","1.8","0.4","1.5","1","0.5","1.833333","22.66913"
"4","1.8","0.4","1.5","1","0.5","1.833333","22.66913"
"5","1.8","0.4","1.5","1","0.5","1.833333","22.66913"
"1","1.8","0.5","1.5","1","0.5","1.833333","22.66913"
"2","1.8","0.5","1.5","1","0.5","1.833333","22.66913"
"3","1.8","0.5","1.5","1","0.5","1.833333","22.66913"
"4","1.8","0.5","1.5","1","0.5","1.833333","22.66913"
"5","1.8","0.5","1.5","1","0.5","1.833333","22.66913"
"1","1.8","0.1","2","1","0.5","1.951634","19.40667"
"2","1.8","0.1","2","1","0.5","1.706194","15.68626"
"3","1.8","0.1","2","1","0.5","1.887429","18.56314"
"4","1.8","0.1","2","1","0.5","1.588022","13.63634"
"5","1.8","0.1","2","1","0.5","1.887126","18.55908"
"1","1.8","0.2","2","1","0.5","1.538109","13.13417"
"2","1.8","0.2","2","1","0.5","1.63939","16.34311"
"3","1.8","0.2","2","1","0.5","1.439384","13.48849"
"4","1.8","0.2","2","1","0.5","1.508985","11.94072"
"5","1.8","0.2","2","1","0.5","1.872624","19.65966"
